slurm-3473695.out:Memory, Processes, 8, Rank, 7, vMem, 1561944 KB, pMem, 1179460 KB
slurm-3473695.out:Memory, Processes, 8, Rank, 4, vMem, 1562632 KB, pMem, 1180300 KB
slurm-3473695.out:Memory, Processes, 8, Rank, 0, vMem, 1561928 KB, pMem, 1179612 KB
slurm-3473695.out:Memory, Processes, 8, Rank, 6, vMem, 1563192 KB, pMem, 1180772 KB
slurm-3473695.out:Memory, Processes, 8, Rank, 2, vMem, 1561488 KB, pMem, 1179176 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 1, vMem, 1031636 KB, pMem, 641112 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 3, vMem, 1033064 KB, pMem, 642596 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 0, vMem, 1030316 KB, pMem, 639832 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 9, vMem, 1031536 KB, pMem, 641036 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 11, vMem, 1031056 KB, pMem, 640524 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 8, vMem, 1031556 KB, pMem, 641084 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 2, vMem, 1031828 KB, pMem, 641272 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 13, vMem, 1031872 KB, pMem, 641328 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 15, vMem, 1030820 KB, pMem, 640280 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 12, vMem, 1031312 KB, pMem, 640688 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 10, vMem, 1033244 KB, pMem, 642604 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 14, vMem, 1031136 KB, pMem, 640512 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 5, vMem, 1030980 KB, pMem, 640452 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 7, vMem, 1030604 KB, pMem, 640084 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 4, vMem, 1031288 KB, pMem, 642712 KB
slurm-3473696.out:Memory, Processes, 16, Rank, 6, vMem, 1033244 KB, pMem, 642720 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 0, vMem, 775720 KB, pMem, 368752 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 1, vMem, 774176 KB, pMem, 367136 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 3, vMem, 774924 KB, pMem, 367968 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 4, vMem, 775920 KB, pMem, 368952 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 6, vMem, 776460 KB, pMem, 369492 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 7, vMem, 776160 KB, pMem, 369120 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 5, vMem, 775820 KB, pMem, 368860 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 16, vMem, 775876 KB, pMem, 368884 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 17, vMem, 774848 KB, pMem, 367792 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 19, vMem, 775912 KB, pMem, 368840 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 20, vMem, 775812 KB, pMem, 368820 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 22, vMem, 774380 KB, pMem, 367380 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 23, vMem, 775540 KB, pMem, 368472 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 21, vMem, 776556 KB, pMem, 369488 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 9, vMem, 776152 KB, pMem, 369308 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 11, vMem, 775660 KB, pMem, 368888 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 15, vMem, 774432 KB, pMem, 367580 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 8, vMem, 774580 KB, pMem, 367736 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 12, vMem, 776456 KB, pMem, 369608 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 13, vMem, 776860 KB, pMem, 370016 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 14, vMem, 776316 KB, pMem, 369540 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 24, vMem, 774436 KB, pMem, 369432 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 25, vMem, 776248 KB, pMem, 369192 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 27, vMem, 775888 KB, pMem, 368828 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 28, vMem, 776476 KB, pMem, 369512 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 29, vMem, 774696 KB, pMem, 367796 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 30, vMem, 775300 KB, pMem, 368336 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 31, vMem, 774872 KB, pMem, 367904 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 2, vMem, 776300 KB, pMem, 369280 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 18, vMem, 775760 KB, pMem, 368764 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 10, vMem, 774436 KB, pMem, 367636 KB
slurm-3473697.out:Memory, Processes, 32, Rank, 26, vMem, 775712 KB, pMem, 368748 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 2, vMem, 1551220 KB, pMem, 1181036 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 6, vMem, 1552452 KB, pMem, 1180184 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 3, vMem, 1553340 KB, pMem, 1181168 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 1, vMem, 1554520 KB, pMem, 1182364 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 5, vMem, 1553744 KB, pMem, 1181544 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 7, vMem, 1551912 KB, pMem, 1179772 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 0, vMem, 1517856 KB, pMem, 1145872 KB
slurm-3473698.out:Memory, Processes, 8, Rank, 4, vMem, 1552304 KB, pMem, 1180184 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 1, vMem, 1023480 KB, pMem, 641128 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 9, vMem, 1023516 KB, pMem, 641128 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 0, vMem, 1022128 KB, pMem, 639616 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 8, vMem, 1023400 KB, pMem, 641008 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 2, vMem, 1023676 KB, pMem, 641428 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 3, vMem, 1025056 KB, pMem, 642756 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 6, vMem, 1025276 KB, pMem, 642916 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 10, vMem, 1024980 KB, pMem, 642568 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 11, vMem, 1022712 KB, pMem, 640304 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 7, vMem, 1022700 KB, pMem, 640332 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 12, vMem, 1023044 KB, pMem, 640612 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 13, vMem, 1023968 KB, pMem, 641536 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 4, vMem, 1023024 KB, pMem, 640652 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 5, vMem, 1022752 KB, pMem, 640380 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 14, vMem, 1020972 KB, pMem, 638392 KB
slurm-3473699.out:Memory, Processes, 16, Rank, 15, vMem, 1020604 KB, pMem, 638260 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 1, vMem, 757948 KB, pMem, 367372 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 3, vMem, 758552 KB, pMem, 367992 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 0, vMem, 759364 KB, pMem, 368872 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 17, vMem, 758576 KB, pMem, 368028 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 19, vMem, 759264 KB, pMem, 368748 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 16, vMem, 759400 KB, pMem, 368812 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 4, vMem, 759680 KB, pMem, 369196 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 5, vMem, 759460 KB, pMem, 370952 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 7, vMem, 759700 KB, pMem, 369132 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 24, vMem, 758056 KB, pMem, 367336 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 25, vMem, 759856 KB, pMem, 369140 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 27, vMem, 759492 KB, pMem, 368840 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 2, vMem, 759680 KB, pMem, 369120 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 18, vMem, 759144 KB, pMem, 368628 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 6, vMem, 759596 KB, pMem, 369120 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 20, vMem, 759644 KB, pMem, 369152 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 26, vMem, 759492 KB, pMem, 368840 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 21, vMem, 760164 KB, pMem, 369544 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 23, vMem, 759176 KB, pMem, 368764 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 22, vMem, 758100 KB, pMem, 367604 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 28, vMem, 760192 KB, pMem, 369540 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 29, vMem, 758296 KB, pMem, 369676 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 31, vMem, 758496 KB, pMem, 367780 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 30, vMem, 759100 KB, pMem, 368424 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 12, vMem, 760092 KB, pMem, 369512 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 13, vMem, 760188 KB, pMem, 369600 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 15, vMem, 757916 KB, pMem, 367340 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 14, vMem, 759676 KB, pMem, 369156 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 8, vMem, 758168 KB, pMem, 367724 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 9, vMem, 759776 KB, pMem, 369252 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 11, vMem, 759664 KB, pMem, 369220 KB
slurm-3473700.out:Memory, Processes, 32, Rank, 10, vMem, 758020 KB, pMem, 367572 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 0, vMem, 636808 KB, pMem, 231988 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 3, vMem, 636176 KB, pMem, 229304 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 6, vMem, 636752 KB, pMem, 231924 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 7, vMem, 636808 KB, pMem, 231900 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 4, vMem, 637820 KB, pMem, 230876 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 5, vMem, 637364 KB, pMem, 232492 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 1, vMem, 637384 KB, pMem, 230504 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 32, vMem, 636840 KB, pMem, 229616 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 35, vMem, 636188 KB, pMem, 229128 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 38, vMem, 636220 KB, pMem, 229140 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 39, vMem, 637676 KB, pMem, 230728 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 33, vMem, 637456 KB, pMem, 230480 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 36, vMem, 637868 KB, pMem, 230656 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 37, vMem, 636296 KB, pMem, 229436 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 16, vMem, 636404 KB, pMem, 229508 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 17, vMem, 636396 KB, pMem, 229500 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 19, vMem, 637384 KB, pMem, 230416 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 20, vMem, 635896 KB, pMem, 228932 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 21, vMem, 637012 KB, pMem, 230096 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 22, vMem, 637280 KB, pMem, 230328 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 23, vMem, 636780 KB, pMem, 229896 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 8, vMem, 637512 KB, pMem, 232488 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 9, vMem, 636828 KB, pMem, 229672 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 12, vMem, 637620 KB, pMem, 230612 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 13, vMem, 636668 KB, pMem, 229716 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 14, vMem, 636692 KB, pMem, 231624 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 15, vMem, 637396 KB, pMem, 230336 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 11, vMem, 637392 KB, pMem, 230488 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 40, vMem, 637516 KB, pMem, 230528 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 41, vMem, 636236 KB, pMem, 229184 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 44, vMem, 635952 KB, pMem, 230936 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 45, vMem, 636696 KB, pMem, 229708 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 46, vMem, 636688 KB, pMem, 229724 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 47, vMem, 637420 KB, pMem, 230360 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 43, vMem, 637888 KB, pMem, 230864 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 27, vMem, 637068 KB, pMem, 230136 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 28, vMem, 636916 KB, pMem, 230064 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 29, vMem, 637492 KB, pMem, 230568 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 30, vMem, 636576 KB, pMem, 229632 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 31, vMem, 636136 KB, pMem, 229204 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 24, vMem, 637072 KB, pMem, 230088 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 25, vMem, 637448 KB, pMem, 230584 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 49, vMem, 636336 KB, pMem, 229508 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 48, vMem, 636640 KB, pMem, 229808 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 51, vMem, 636728 KB, pMem, 229804 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 52, vMem, 637276 KB, pMem, 230376 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 53, vMem, 636896 KB, pMem, 230056 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 54, vMem, 637172 KB, pMem, 230264 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 55, vMem, 636448 KB, pMem, 229612 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 18, vMem, 636840 KB, pMem, 229880 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 26, vMem, 637252 KB, pMem, 230320 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 50, vMem, 637888 KB, pMem, 231076 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 56, vMem, 635248 KB, pMem, 228428 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 59, vMem, 633984 KB, pMem, 227188 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 60, vMem, 634600 KB, pMem, 227524 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 61, vMem, 634804 KB, pMem, 227996 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 2, vMem, 635888 KB, pMem, 229016 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 62, vMem, 634720 KB, pMem, 227620 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 63, vMem, 634376 KB, pMem, 227372 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 57, vMem, 635628 KB, pMem, 228584 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 58, vMem, 634300 KB, pMem, 227524 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 34, vMem, 637288 KB, pMem, 230336 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 10, vMem, 636140 KB, pMem, 229092 KB
slurm-3473701.out:Memory, Processes, 64, Rank, 42, vMem, 636548 KB, pMem, 229664 KB
slurm-3473702.out:Memory, Processes, 2, Rank, 1, vMem, 4755748 KB, pMem, 3064564 KB
slurm-3473702.out:Memory, Processes, 2, Rank, 0, vMem, 4756264 KB, pMem, 3155712 KB
slurm-3473703.out:Memory, Processes, 4, Rank, 0, vMem, 2626252 KB, pMem, 2235804 KB
slurm-3473703.out:Memory, Processes, 4, Rank, 1, vMem, 2624148 KB, pMem, 2233636 KB
slurm-3473703.out:Memory, Processes, 4, Rank, 2, vMem, 2624412 KB, pMem, 2233880 KB
slurm-3473703.out:Memory, Processes, 4, Rank, 3, vMem, 2622908 KB, pMem, 2232352 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 0, vMem, 1566928 KB, pMem, 1160040 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 1, vMem, 1569460 KB, pMem, 1162620 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 2, vMem, 1566012 KB, pMem, 1159112 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 3, vMem, 1568004 KB, pMem, 1163140 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 4, vMem, 1567084 KB, pMem, 1160244 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 5, vMem, 1568008 KB, pMem, 1161136 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 6, vMem, 1567172 KB, pMem, 1160308 KB
slurm-3473704.out:Memory, Processes, 8, Rank, 7, vMem, 1566564 KB, pMem, 1159664 KB
slurm-3473705.out:Memory, Processes, 2, Rank, 0, vMem, 4766656 KB, pMem, 2954256 KB
slurm-3473705.out:Memory, Processes, 2, Rank, 1, vMem, 4764952 KB, pMem, 2899280 KB
slurm-3473706.out:Memory, Processes, 4, Rank, 1, vMem, 2635996 KB, pMem, 2253564 KB
slurm-3473706.out:Memory, Processes, 4, Rank, 3, vMem, 2634496 KB, pMem, 2252088 KB
slurm-3473706.out:Memory, Processes, 4, Rank, 0, vMem, 2637520 KB, pMem, 2255088 KB
slurm-3473706.out:Memory, Processes, 4, Rank, 2, vMem, 2636252 KB, pMem, 2253888 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 0, vMem, 1569940 KB, pMem, 1179420 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 1, vMem, 1573088 KB, pMem, 1182476 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 2, vMem, 1569884 KB, pMem, 1179280 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 4, vMem, 1570612 KB, pMem, 1180080 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 5, vMem, 1571696 KB, pMem, 1181160 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 6, vMem, 1571224 KB, pMem, 1180612 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 3, vMem, 1571776 KB, pMem, 1181168 KB
slurm-3473707.out:Memory, Processes, 8, Rank, 7, vMem, 1570220 KB, pMem, 1179540 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 0, vMem, 1046676 KB, pMem, 639768 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 2, vMem, 1048176 KB, pMem, 641256 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 4, vMem, 1047804 KB, pMem, 640816 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 7, vMem, 1047236 KB, pMem, 640324 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 8, vMem, 1046032 KB, pMem, 639084 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 10, vMem, 1047104 KB, pMem, 640148 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 12, vMem, 1045340 KB, pMem, 638384 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 14, vMem, 1045372 KB, pMem, 638328 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 15, vMem, 1045356 KB, pMem, 638328 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 5, vMem, 1047412 KB, pMem, 640428 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 6, vMem, 1049396 KB, pMem, 642476 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 3, vMem, 1049456 KB, pMem, 642548 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 11, vMem, 1045196 KB, pMem, 638168 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 13, vMem, 1046384 KB, pMem, 639352 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 1, vMem, 1047744 KB, pMem, 640916 KB
slurm-3473708.out:Memory, Processes, 16, Rank, 9, vMem, 1046184 KB, pMem, 639152 KB
slurm-3473709.out:Memory, Processes, 4, Rank, 3, vMem, 2624596 KB, pMem, 2252352 KB
slurm-3473709.out:Memory, Processes, 4, Rank, 1, vMem, 2625696 KB, pMem, 2253536 KB
slurm-3473709.out:Memory, Processes, 4, Rank, 2, vMem, 2626100 KB, pMem, 2253836 KB
slurm-3473709.out:Memory, Processes, 4, Rank, 0, vMem, 2627832 KB, pMem, 2255656 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 1, vMem, 1564652 KB, pMem, 1182240 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 3, vMem, 1563604 KB, pMem, 1183308 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 2, vMem, 1561724 KB, pMem, 1179312 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 7, vMem, 1559776 KB, pMem, 1177364 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 0, vMem, 1561792 KB, pMem, 1179476 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 6, vMem, 1561048 KB, pMem, 1178576 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 5, vMem, 1563500 KB, pMem, 1181164 KB
slurm-3473710.out:Memory, Processes, 8, Rank, 4, vMem, 1562628 KB, pMem, 1182336 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 0, vMem, 1030444 KB, pMem, 639896 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 2, vMem, 1032112 KB, pMem, 641592 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 1, vMem, 1031496 KB, pMem, 641040 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 4, vMem, 1031172 KB, pMem, 640612 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 5, vMem, 1031000 KB, pMem, 640440 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 6, vMem, 1033148 KB, pMem, 642660 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 12, vMem, 1031240 KB, pMem, 640728 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 13, vMem, 1032000 KB, pMem, 641484 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 14, vMem, 1031024 KB, pMem, 640340 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 8, vMem, 1031568 KB, pMem, 640920 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 9, vMem, 1031532 KB, pMem, 640984 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 10, vMem, 1033232 KB, pMem, 642656 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 3, vMem, 1032932 KB, pMem, 642428 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 7, vMem, 1030812 KB, pMem, 640256 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 11, vMem, 1030752 KB, pMem, 640208 KB
slurm-3473711.out:Memory, Processes, 16, Rank, 15, vMem, 1030808 KB, pMem, 640356 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 23, vMem, 775788 KB, pMem, 368724 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 9, vMem, 776148 KB, pMem, 369316 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 1, vMem, 774148 KB, pMem, 367180 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 2, vMem, 776012 KB, pMem, 369116 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 6, vMem, 776332 KB, pMem, 369512 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 7, vMem, 776220 KB, pMem, 369184 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 22, vMem, 774484 KB, pMem, 367488 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 17, vMem, 774848 KB, pMem, 367784 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 0, vMem, 776012 KB, pMem, 369124 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 18, vMem, 775764 KB, pMem, 368764 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 16, vMem, 775876 KB, pMem, 368884 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 21, vMem, 776836 KB, pMem, 369768 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 5, vMem, 775844 KB, pMem, 369040 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 3, vMem, 774792 KB, pMem, 368004 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 19, vMem, 775752 KB, pMem, 368684 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 24, vMem, 774524 KB, pMem, 367552 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 25, vMem, 776204 KB, pMem, 369220 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 27, vMem, 776132 KB, pMem, 369080 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 29, vMem, 774412 KB, pMem, 367432 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 30, vMem, 775584 KB, pMem, 368540 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 31, vMem, 774876 KB, pMem, 367920 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 8, vMem, 774584 KB, pMem, 367708 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 11, vMem, 775656 KB, pMem, 368852 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 26, vMem, 775844 KB, pMem, 370908 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 13, vMem, 776748 KB, pMem, 369872 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 14, vMem, 776424 KB, pMem, 369556 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 15, vMem, 774300 KB, pMem, 367548 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 10, vMem, 774440 KB, pMem, 367572 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 4, vMem, 776168 KB, pMem, 369184 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 12, vMem, 776464 KB, pMem, 369588 KB
slurm-3473712.out:Memory, Processes, 32, Rank, 20, vMem, 775620 KB, pMem, 368628 KB
