slurm-1557616.out:(304) Rank: 5, Memory: vMem, 443388 KB, pMem 36680 KB
slurm-1557616.out:(304) Rank: 6, Memory: vMem, 443544 KB, pMem 36700 KB
slurm-1557616.out:(304) Rank: 7, Memory: vMem, 443452 KB, pMem 36876 KB
slurm-1557616.out:(304) Rank: 8, Memory: vMem, 478704 KB, pMem 71676 KB
slurm-1557616.out:(304) Rank: 9, Memory: vMem, 477360 KB, pMem 70468 KB
slurm-1557617.out:(304) Rank: 0, Memory: vMem, 699632 KB, pMem 327628 KB
slurm-1557617.out:(304) Rank: 1, Memory: vMem, 415708 KB, pMem 43076 KB
slurm-1557617.out:(304) Rank: 2, Memory: vMem, 416060 KB, pMem 43476 KB
slurm-1557617.out:(304) Rank: 3, Memory: vMem, 450304 KB, pMem 77480 KB
slurm-1557617.out:(304) Rank: 4, Memory: vMem, 449620 KB, pMem 76848 KB
slurm-1557617.out:(304) Rank: 5, Memory: vMem, 449336 KB, pMem 76764 KB
slurm-1557617.out:(304) Rank: 6, Memory: vMem, 449816 KB, pMem 77096 KB
slurm-1557617.out:(304) Rank: 7, Memory: vMem, 447040 KB, pMem 74636 KB
slurm-1557618.out:(304) Rank: 0, Memory: vMem, 742600 KB, pMem 362524 KB
slurm-1557618.out:(304) Rank: 1, Memory: vMem, 455268 KB, pMem 72704 KB
slurm-1557618.out:(304) Rank: 10, Memory: vMem, 456320 KB, pMem 75936 KB
slurm-1557618.out:(304) Rank: 11, Memory: vMem, 455208 KB, pMem 72892 KB
slurm-1557618.out:(304) Rank: 12, Memory: vMem, 456316 KB, pMem 73832 KB
slurm-1557618.out:(304) Rank: 13, Memory: vMem, 455204 KB, pMem 74844 KB
slurm-1557618.out:(304) Rank: 14, Memory: vMem, 454180 KB, pMem 71612 KB
slurm-1557618.out:(304) Rank: 15, Memory: vMem, 452908 KB, pMem 72676 KB
slurm-1557618.out:(304) Rank: 2, Memory: vMem, 456828 KB, pMem 76188 KB
slurm-1557618.out:(304) Rank: 3, Memory: vMem, 455596 KB, pMem 75120 KB
slurm-1557618.out:(304) Rank: 4, Memory: vMem, 456676 KB, pMem 74024 KB
slurm-1557618.out:(304) Rank: 5, Memory: vMem, 455368 KB, pMem 73040 KB
slurm-1557618.out:(304) Rank: 6, Memory: vMem, 456692 KB, pMem 74092 KB
slurm-1557618.out:(304) Rank: 7, Memory: vMem, 455288 KB, pMem 73132 KB
slurm-1557618.out:(304) Rank: 8, Memory: vMem, 456228 KB, pMem 73848 KB
slurm-1557618.out:(304) Rank: 9, Memory: vMem, 455128 KB, pMem 72732 KB
slurm-1557619.out:(304) Rank: 0, Memory: vMem, 716328 KB, pMem 326344 KB
slurm-1557619.out:(304) Rank: 1, Memory: vMem, 427248 KB, pMem 36764 KB
slurm-1557619.out:(304) Rank: 10, Memory: vMem, 426924 KB, pMem 36924 KB
slurm-1557619.out:(304) Rank: 11, Memory: vMem, 427036 KB, pMem 36948 KB
slurm-1557619.out:(304) Rank: 12, Memory: vMem, 462276 KB, pMem 71616 KB
slurm-1557619.out:(304) Rank: 13, Memory: vMem, 461116 KB, pMem 70748 KB
slurm-1557619.out:(304) Rank: 14, Memory: vMem, 461048 KB, pMem 70760 KB
slurm-1557619.out:(304) Rank: 15, Memory: vMem, 461148 KB, pMem 72792 KB
slurm-1557619.out:(304) Rank: 16, Memory: vMem, 462508 KB, pMem 71760 KB
slurm-1557619.out:(304) Rank: 17, Memory: vMem, 461048 KB, pMem 70724 KB
slurm-1557619.out:(304) Rank: 18, Memory: vMem, 461180 KB, pMem 70748 KB
slurm-1557619.out:(304) Rank: 19, Memory: vMem, 461308 KB, pMem 70644 KB
slurm-1557619.out:(304) Rank: 2, Memory: vMem, 427248 KB, pMem 36768 KB
slurm-1557619.out:(304) Rank: 20, Memory: vMem, 462280 KB, pMem 71804 KB
slurm-1557619.out:(304) Rank: 21, Memory: vMem, 461048 KB, pMem 70816 KB
slurm-1557619.out:(304) Rank: 22, Memory: vMem, 461052 KB, pMem 70776 KB
slurm-1557619.out:(304) Rank: 23, Memory: vMem, 461088 KB, pMem 70884 KB
slurm-1557619.out:(304) Rank: 24, Memory: vMem, 462276 KB, pMem 73780 KB
slurm-1557619.out:(304) Rank: 25, Memory: vMem, 461048 KB, pMem 72832 KB
slurm-1557619.out:(304) Rank: 26, Memory: vMem, 461052 KB, pMem 72844 KB
slurm-1557619.out:(304) Rank: 27, Memory: vMem, 461232 KB, pMem 70880 KB
slurm-1557619.out:(304) Rank: 28, Memory: vMem, 462036 KB, pMem 71568 KB
slurm-1557619.out:(304) Rank: 29, Memory: vMem, 461040 KB, pMem 70760 KB
slurm-1557619.out:(304) Rank: 3, Memory: vMem, 427240 KB, pMem 37008 KB
slurm-1557619.out:(304) Rank: 30, Memory: vMem, 461124 KB, pMem 70764 KB
slurm-1557619.out:(304) Rank: 31, Memory: vMem, 461048 KB, pMem 72752 KB
slurm-1557619.out:(304) Rank: 4, Memory: vMem, 428612 KB, pMem 37948 KB
slurm-1557619.out:(304) Rank: 5, Memory: vMem, 427368 KB, pMem 37344 KB
slurm-1557619.out:(304) Rank: 6, Memory: vMem, 427520 KB, pMem 37360 KB
slurm-1557619.out:(304) Rank: 7, Memory: vMem, 427472 KB, pMem 37360 KB
slurm-1557619.out:(304) Rank: 8, Memory: vMem, 428248 KB, pMem 37832 KB
slurm-1557619.out:(304) Rank: 9, Memory: vMem, 426928 KB, pMem 38824 KB
slurm-1557620.out:(304) Rank: 0, Memory: vMem, 731684 KB, pMem 325728 KB
slurm-1557620.out:(304) Rank: 1, Memory: vMem, 442764 KB, pMem 35980 KB
slurm-1557620.out:(304) Rank: 10, Memory: vMem, 442436 KB, pMem 36048 KB
slurm-1557620.out:(304) Rank: 11, Memory: vMem, 442364 KB, pMem 35988 KB
slurm-1557620.out:(304) Rank: 12, Memory: vMem, 442444 KB, pMem 36052 KB
slurm-1557620.out:(304) Rank: 13, Memory: vMem, 442364 KB, pMem 36004 KB
slurm-1557620.out:(304) Rank: 14, Memory: vMem, 442436 KB, pMem 38084 KB
slurm-1557620.out:(304) Rank: 15, Memory: vMem, 442548 KB, pMem 38068 KB
slurm-1557620.out:(304) Rank: 16, Memory: vMem, 443404 KB, pMem 36584 KB
slurm-1557620.out:(304) Rank: 17, Memory: vMem, 442360 KB, pMem 35952 KB
slurm-1557620.out:(304) Rank: 18, Memory: vMem, 442440 KB, pMem 36000 KB
slurm-1557620.out:(304) Rank: 19, Memory: vMem, 442516 KB, pMem 36100 KB
slurm-1557620.out:(304) Rank: 2, Memory: vMem, 442596 KB, pMem 35880 KB
slurm-1557620.out:(304) Rank: 20, Memory: vMem, 442440 KB, pMem 36076 KB
slurm-1557620.out:(304) Rank: 21, Memory: vMem, 442440 KB, pMem 36092 KB
slurm-1557620.out:(304) Rank: 22, Memory: vMem, 442440 KB, pMem 36064 KB
slurm-1557620.out:(304) Rank: 23, Memory: vMem, 442468 KB, pMem 36120 KB
slurm-1557620.out:(304) Rank: 24, Memory: vMem, 443628 KB, pMem 37052 KB
slurm-1557620.out:(304) Rank: 25, Memory: vMem, 442344 KB, pMem 36044 KB
slurm-1557620.out:(304) Rank: 26, Memory: vMem, 442344 KB, pMem 36036 KB
slurm-1557620.out:(304) Rank: 27, Memory: vMem, 442424 KB, pMem 36072 KB
slurm-1557620.out:(304) Rank: 28, Memory: vMem, 442420 KB, pMem 36052 KB
slurm-1557620.out:(304) Rank: 29, Memory: vMem, 442424 KB, pMem 36060 KB
slurm-1557620.out:(304) Rank: 3, Memory: vMem, 442588 KB, pMem 37912 KB
slurm-1557620.out:(304) Rank: 30, Memory: vMem, 442424 KB, pMem 36064 KB
slurm-1557620.out:(304) Rank: 31, Memory: vMem, 442532 KB, pMem 36096 KB
slurm-1557620.out:(304) Rank: 32, Memory: vMem, 443452 KB, pMem 36776 KB
slurm-1557620.out:(304) Rank: 33, Memory: vMem, 442420 KB, pMem 36100 KB
slurm-1557620.out:(304) Rank: 34, Memory: vMem, 442500 KB, pMem 36156 KB
slurm-1557620.out:(304) Rank: 35, Memory: vMem, 442344 KB, pMem 36088 KB
slurm-1557620.out:(304) Rank: 36, Memory: vMem, 442424 KB, pMem 38120 KB
slurm-1557620.out:(304) Rank: 37, Memory: vMem, 442400 KB, pMem 36100 KB
slurm-1557620.out:(304) Rank: 38, Memory: vMem, 442344 KB, pMem 38116 KB
slurm-1557620.out:(304) Rank: 39, Memory: vMem, 442452 KB, pMem 36116 KB
slurm-1557620.out:(304) Rank: 4, Memory: vMem, 442592 KB, pMem 35920 KB
slurm-1557620.out:(304) Rank: 40, Memory: vMem, 477592 KB, pMem 70800 KB
slurm-1557620.out:(304) Rank: 41, Memory: vMem, 476560 KB, pMem 69888 KB
slurm-1557620.out:(304) Rank: 42, Memory: vMem, 476488 KB, pMem 69940 KB
slurm-1557620.out:(304) Rank: 43, Memory: vMem, 476556 KB, pMem 69984 KB
slurm-1557620.out:(304) Rank: 44, Memory: vMem, 476484 KB, pMem 69944 KB
slurm-1557620.out:(304) Rank: 45, Memory: vMem, 476636 KB, pMem 72008 KB
slurm-1557620.out:(304) Rank: 46, Memory: vMem, 476492 KB, pMem 69964 KB
slurm-1557620.out:(304) Rank: 47, Memory: vMem, 476600 KB, pMem 70040 KB
slurm-1557620.out:(304) Rank: 48, Memory: vMem, 475760 KB, pMem 68924 KB
slurm-1557620.out:(304) Rank: 49, Memory: vMem, 474448 KB, pMem 67776 KB
slurm-1557620.out:(304) Rank: 5, Memory: vMem, 442512 KB, pMem 35836 KB
slurm-1557620.out:(304) Rank: 50, Memory: vMem, 474444 KB, pMem 67836 KB
slurm-1557620.out:(304) Rank: 51, Memory: vMem, 474444 KB, pMem 67808 KB
slurm-1557620.out:(304) Rank: 52, Memory: vMem, 474432 KB, pMem 67844 KB
slurm-1557620.out:(304) Rank: 53, Memory: vMem, 474432 KB, pMem 67824 KB
slurm-1557620.out:(304) Rank: 54, Memory: vMem, 474424 KB, pMem 67788 KB
slurm-1557620.out:(304) Rank: 55, Memory: vMem, 474492 KB, pMem 67920 KB
slurm-1557620.out:(304) Rank: 56, Memory: vMem, 474820 KB, pMem 68276 KB
slurm-1557620.out:(304) Rank: 57, Memory: vMem, 474448 KB, pMem 67852 KB
slurm-1557620.out:(304) Rank: 58, Memory: vMem, 474448 KB, pMem 67876 KB
slurm-1557620.out:(304) Rank: 59, Memory: vMem, 474456 KB, pMem 67892 KB
slurm-1557620.out:(304) Rank: 6, Memory: vMem, 442672 KB, pMem 35944 KB
slurm-1557620.out:(304) Rank: 60, Memory: vMem, 474372 KB, pMem 67888 KB
slurm-1557620.out:(304) Rank: 61, Memory: vMem, 474376 KB, pMem 69896 KB
slurm-1557620.out:(304) Rank: 62, Memory: vMem, 474448 KB, pMem 67856 KB
slurm-1557620.out:(304) Rank: 63, Memory: vMem, 474420 KB, pMem 67848 KB
slurm-1557620.out:(304) Rank: 7, Memory: vMem, 442668 KB, pMem 36176 KB
slurm-1557620.out:(304) Rank: 8, Memory: vMem, 443332 KB, pMem 36608 KB
slurm-1557620.out:(304) Rank: 9, Memory: vMem, 442364 KB, pMem 35984 KB
slurm-1557621.out:(304) Rank: 0, Memory: vMem, 744896 KB, pMem 361384 KB
slurm-1557621.out:(304) Rank: 1, Memory: vMem, 462980 KB, pMem 78168 KB
slurm-1557622.out:(304) Rank: 0, Memory: vMem, 737048 KB, pMem 348380 KB
slurm-1557622.out:(304) Rank: 1, Memory: vMem, 454716 KB, pMem 65068 KB
slurm-1557622.out:(304) Rank: 2, Memory: vMem, 454952 KB, pMem 63168 KB
slurm-1557622.out:(304) Rank: 3, Memory: vMem, 454652 KB, pMem 63104 KB
slurm-1557623.out:(304) Rank: 0, Memory: vMem, 745640 KB, pMem 338816 KB
slurm-1557623.out:(304) Rank: 1, Memory: vMem, 462956 KB, pMem 55584 KB
slurm-1557623.out:(304) Rank: 2, Memory: vMem, 463032 KB, pMem 55732 KB
slurm-1557623.out:(304) Rank: 3, Memory: vMem, 463028 KB, pMem 55672 KB
slurm-1557623.out:(304) Rank: 4, Memory: vMem, 462880 KB, pMem 55536 KB
slurm-1557623.out:(304) Rank: 5, Memory: vMem, 462812 KB, pMem 55592 KB
slurm-1557623.out:(304) Rank: 6, Memory: vMem, 462964 KB, pMem 55576 KB
slurm-1557623.out:(304) Rank: 7, Memory: vMem, 462664 KB, pMem 55588 KB
slurm-1557634.out:(304) Rank: 0, Memory: vMem, 767444 KB, pMem 393024 KB
slurm-1557635.out:(304) Rank: 0, Memory: vMem, 755780 KB, pMem 382144 KB
slurm-1557635.out:(304) Rank: 1, Memory: vMem, 473560 KB, pMem 98752 KB
slurm-1557636.out:(304) Rank: 0, Memory: vMem, 750348 KB, pMem 367820 KB
slurm-1557636.out:(304) Rank: 1, Memory: vMem, 467176 KB, pMem 83608 KB
slurm-1557636.out:(304) Rank: 2, Memory: vMem, 468448 KB, pMem 84808 KB
slurm-1557636.out:(304) Rank: 3, Memory: vMem, 468052 KB, pMem 84684 KB
slurm-1557637.out:(304) Rank: 0, Memory: vMem, 751324 KB, pMem 360816 KB
slurm-1557637.out:(304) Rank: 1, Memory: vMem, 467488 KB, pMem 76420 KB
slurm-1557637.out:(304) Rank: 2, Memory: vMem, 467664 KB, pMem 76684 KB
slurm-1557637.out:(304) Rank: 3, Memory: vMem, 467676 KB, pMem 76596 KB
slurm-1557637.out:(304) Rank: 4, Memory: vMem, 467940 KB, pMem 76844 KB
slurm-1557637.out:(304) Rank: 5, Memory: vMem, 467608 KB, pMem 76696 KB
slurm-1557637.out:(304) Rank: 6, Memory: vMem, 467768 KB, pMem 78732 KB
slurm-1557637.out:(304) Rank: 7, Memory: vMem, 467548 KB, pMem 76800 KB
slurm-1557638.out:(304) Rank: 0, Memory: vMem, 765004 KB, pMem 358312 KB
slurm-1557638.out:(304) Rank: 1, Memory: vMem, 479584 KB, pMem 72520 KB
slurm-1557638.out:(304) Rank: 10, Memory: vMem, 477360 KB, pMem 70528 KB
slurm-1557638.out:(304) Rank: 11, Memory: vMem, 477436 KB, pMem 72592 KB
slurm-1557638.out:(304) Rank: 12, Memory: vMem, 477364 KB, pMem 70464 KB
slurm-1557638.out:(304) Rank: 13, Memory: vMem, 477444 KB, pMem 70520 KB
slurm-1557638.out:(304) Rank: 14, Memory: vMem, 477432 KB, pMem 70528 KB
slurm-1557638.out:(304) Rank: 15, Memory: vMem, 477360 KB, pMem 70480 KB
slurm-1557638.out:(304) Rank: 2, Memory: vMem, 479660 KB, pMem 74572 KB
slurm-1557638.out:(304) Rank: 3, Memory: vMem, 479592 KB, pMem 72532 KB
slurm-1557638.out:(304) Rank: 4, Memory: vMem, 479512 KB, pMem 74464 KB
slurm-1557638.out:(304) Rank: 5, Memory: vMem, 479356 KB, pMem 72424 KB
slurm-1557638.out:(304) Rank: 6, Memory: vMem, 479508 KB, pMem 72388 KB
slurm-1557638.out:(304) Rank: 7, Memory: vMem, 479396 KB, pMem 72528 KB
slurm-1557638.out:(304) Rank: 8, Memory: vMem, 478536 KB, pMem 73508 KB
slurm-1557638.out:(304) Rank: 9, Memory: vMem, 477356 KB, pMem 72468 KB
slurm-1557639.out:(304) Rank: 0, Memory: vMem, 741124 KB, pMem 368784 KB
slurm-1557639.out:(304) Rank: 1, Memory: vMem, 458308 KB, pMem 84928 KB
slurm-1557639.out:(304) Rank: 2, Memory: vMem, 456032 KB, pMem 82552 KB
slurm-1557639.out:(304) Rank: 3, Memory: vMem, 455388 KB, pMem 82280 KB
slurm-1557640.out:(304) Rank: 0, Memory: vMem, 744532 KB, pMem 362100 KB
slurm-1557640.out:(304) Rank: 1, Memory: vMem, 459528 KB, pMem 76536 KB
slurm-1557640.out:(304) Rank: 2, Memory: vMem, 460728 KB, pMem 77836 KB
slurm-1557640.out:(304) Rank: 3, Memory: vMem, 460340 KB, pMem 77524 KB
slurm-1557640.out:(304) Rank: 4, Memory: vMem, 459964 KB, pMem 77088 KB
slurm-1557640.out:(304) Rank: 5, Memory: vMem, 459788 KB, pMem 77080 KB
slurm-1557640.out:(304) Rank: 6, Memory: vMem, 457912 KB, pMem 74984 KB
slurm-1557640.out:(304) Rank: 7, Memory: vMem, 457324 KB, pMem 74692 KB
slurm-1557641.out:(304) Rank: 0, Memory: vMem, 715516 KB, pMem 325400 KB
slurm-1557641.out:(304) Rank: 1, Memory: vMem, 429140 KB, pMem 38560 KB
slurm-1557641.out:(304) Rank: 10, Memory: vMem, 463084 KB, pMem 72624 KB
slurm-1557641.out:(304) Rank: 11, Memory: vMem, 463312 KB, pMem 72700 KB
slurm-1557641.out:(304) Rank: 12, Memory: vMem, 461920 KB, pMem 71248 KB
slurm-1557641.out:(304) Rank: 13, Memory: vMem, 461048 KB, pMem 70480 KB
slurm-1557641.out:(304) Rank: 14, Memory: vMem, 461044 KB, pMem 70492 KB
slurm-1557641.out:(304) Rank: 15, Memory: vMem, 460968 KB, pMem 70432 KB
slurm-1557641.out:(304) Rank: 2, Memory: vMem, 429216 KB, pMem 38644 KB
slurm-1557641.out:(304) Rank: 3, Memory: vMem, 429208 KB, pMem 38656 KB
slurm-1557641.out:(304) Rank: 4, Memory: vMem, 464604 KB, pMem 73644 KB
slurm-1557641.out:(304) Rank: 5, Memory: vMem, 463324 KB, pMem 72732 KB
slurm-1557641.out:(304) Rank: 6, Memory: vMem, 463476 KB, pMem 74684 KB
slurm-1557641.out:(304) Rank: 7, Memory: vMem, 463392 KB, pMem 72876 KB
slurm-1557641.out:(304) Rank: 8, Memory: vMem, 464144 KB, pMem 73496 KB
slurm-1557641.out:(304) Rank: 9, Memory: vMem, 463080 KB, pMem 72556 KB
slurm-1557642.out:(304) Rank: 0, Memory: vMem, 732316 KB, pMem 327920 KB
slurm-1557642.out:(304) Rank: 1, Memory: vMem, 443632 KB, pMem 36744 KB
slurm-1557642.out:(304) Rank: 10, Memory: vMem, 443240 KB, pMem 36680 KB
slurm-1557642.out:(304) Rank: 11, Memory: vMem, 443236 KB, pMem 38764 KB
slurm-1557642.out:(304) Rank: 12, Memory: vMem, 443236 KB, pMem 36636 KB
slurm-1557642.out:(304) Rank: 13, Memory: vMem, 443312 KB, pMem 36712 KB
slurm-1557642.out:(304) Rank: 14, Memory: vMem, 443236 KB, pMem 36688 KB
slurm-1557642.out:(304) Rank: 15, Memory: vMem, 443388 KB, pMem 36740 KB
slurm-1557642.out:(304) Rank: 16, Memory: vMem, 478708 KB, pMem 71692 KB
slurm-1557642.out:(304) Rank: 17, Memory: vMem, 477396 KB, pMem 70664 KB
slurm-1557642.out:(304) Rank: 18, Memory: vMem, 477472 KB, pMem 70624 KB
slurm-1557642.out:(304) Rank: 19, Memory: vMem, 477544 KB, pMem 70628 KB
slurm-1557642.out:(304) Rank: 2, Memory: vMem, 443640 KB, pMem 36880 KB
slurm-1557642.out:(304) Rank: 20, Memory: vMem, 477356 KB, pMem 70556 KB
slurm-1557642.out:(304) Rank: 21, Memory: vMem, 477356 KB, pMem 70556 KB
slurm-1557642.out:(304) Rank: 22, Memory: vMem, 477356 KB, pMem 70564 KB
slurm-1557642.out:(304) Rank: 23, Memory: vMem, 477436 KB, pMem 70780 KB
slurm-1557642.out:(304) Rank: 24, Memory: vMem, 476228 KB, pMem 69412 KB
slurm-1557642.out:(304) Rank: 25, Memory: vMem, 475248 KB, pMem 68472 KB
slurm-1557642.out:(304) Rank: 26, Memory: vMem, 475244 KB, pMem 68560 KB
slurm-1557642.out:(304) Rank: 27, Memory: vMem, 475320 KB, pMem 68692 KB
slurm-1557642.out:(304) Rank: 28, Memory: vMem, 475256 KB, pMem 68580 KB
slurm-1557642.out:(304) Rank: 29, Memory: vMem, 475248 KB, pMem 68600 KB
slurm-1557642.out:(304) Rank: 3, Memory: vMem, 443488 KB, pMem 36808 KB
slurm-1557642.out:(304) Rank: 30, Memory: vMem, 475324 KB, pMem 68600 KB
slurm-1557642.out:(304) Rank: 31, Memory: vMem, 475244 KB, pMem 68608 KB
slurm-1557642.out:(304) Rank: 4, Memory: vMem, 443564 KB, pMem 36700 KB
slurm-1557642.out:(304) Rank: 5, Memory: vMem, 443408 KB, pMem 36780 KB
slurm-1557642.out:(304) Rank: 6, Memory: vMem, 443560 KB, pMem 36728 KB
slurm-1557642.out:(304) Rank: 7, Memory: vMem, 443480 KB, pMem 36888 KB
slurm-1557642.out:(304) Rank: 8, Memory: vMem, 444372 KB, pMem 37676 KB
slurm-1557642.out:(304) Rank: 9, Memory: vMem, 443240 KB, pMem 36608 KB
slurm-1557643.out:(304) Rank: 0, Memory: vMem, 734900 KB, pMem 362844 KB
slurm-1557643.out:(304) Rank: 1, Memory: vMem, 450200 KB, pMem 77540 KB
slurm-1557643.out:(304) Rank: 2, Memory: vMem, 450536 KB, pMem 77792 KB
slurm-1557643.out:(304) Rank: 3, Memory: vMem, 449508 KB, pMem 76732 KB
slurm-1557643.out:(304) Rank: 4, Memory: vMem, 449756 KB, pMem 79132 KB
slurm-1557643.out:(304) Rank: 5, Memory: vMem, 449328 KB, pMem 76820 KB
slurm-1557643.out:(304) Rank: 6, Memory: vMem, 449812 KB, pMem 77096 KB
slurm-1557643.out:(304) Rank: 7, Memory: vMem, 449172 KB, pMem 76804 KB
slurm-1557644.out:(304) Rank: 0, Memory: vMem, 742592 KB, pMem 360512 KB
slurm-1557644.out:(304) Rank: 1, Memory: vMem, 455264 KB, pMem 74792 KB
slurm-1557644.out:(304) Rank: 10, Memory: vMem, 456316 KB, pMem 73944 KB
slurm-1557644.out:(304) Rank: 11, Memory: vMem, 455200 KB, pMem 72848 KB
slurm-1557644.out:(304) Rank: 12, Memory: vMem, 456312 KB, pMem 75800 KB
slurm-1557644.out:(304) Rank: 13, Memory: vMem, 455200 KB, pMem 72768 KB
slurm-1557644.out:(304) Rank: 14, Memory: vMem, 456148 KB, pMem 73704 KB
slurm-1557644.out:(304) Rank: 15, Memory: vMem, 455020 KB, pMem 72804 KB
slurm-1557644.out:(304) Rank: 2, Memory: vMem, 456828 KB, pMem 74204 KB
slurm-1557644.out:(304) Rank: 3, Memory: vMem, 455596 KB, pMem 73152 KB
slurm-1557644.out:(304) Rank: 4, Memory: vMem, 456684 KB, pMem 74080 KB
slurm-1557644.out:(304) Rank: 5, Memory: vMem, 455372 KB, pMem 73136 KB
slurm-1557644.out:(304) Rank: 6, Memory: vMem, 456688 KB, pMem 73996 KB
slurm-1557644.out:(304) Rank: 7, Memory: vMem, 455292 KB, pMem 73036 KB
slurm-1557644.out:(304) Rank: 8, Memory: vMem, 456224 KB, pMem 73740 KB
slurm-1557644.out:(304) Rank: 9, Memory: vMem, 455124 KB, pMem 72640 KB
slurm-1557645.out:(304) Rank: 0, Memory: vMem, 751056 KB, pMem 360772 KB
slurm-1557645.out:(304) Rank: 1, Memory: vMem, 461372 KB, pMem 70636 KB
slurm-1557645.out:(304) Rank: 10, Memory: vMem, 461068 KB, pMem 70892 KB
slurm-1557645.out:(304) Rank: 11, Memory: vMem, 461168 KB, pMem 70916 KB
slurm-1557645.out:(304) Rank: 12, Memory: vMem, 462272 KB, pMem 71748 KB
slurm-1557645.out:(304) Rank: 13, Memory: vMem, 461144 KB, pMem 70836 KB
slurm-1557645.out:(304) Rank: 14, Memory: vMem, 461064 KB, pMem 70852 KB
slurm-1557645.out:(304) Rank: 15, Memory: vMem, 461176 KB, pMem 70908 KB
slurm-1557645.out:(304) Rank: 16, Memory: vMem, 462364 KB, pMem 71764 KB
slurm-1557645.out:(304) Rank: 17, Memory: vMem, 461064 KB, pMem 70772 KB
slurm-1557645.out:(304) Rank: 18, Memory: vMem, 461144 KB, pMem 72788 KB
slurm-1557645.out:(304) Rank: 19, Memory: vMem, 461324 KB, pMem 70836 KB
slurm-1557645.out:(304) Rank: 2, Memory: vMem, 461368 KB, pMem 70680 KB
slurm-1557645.out:(304) Rank: 20, Memory: vMem, 462280 KB, pMem 71816 KB
slurm-1557645.out:(304) Rank: 21, Memory: vMem, 461068 KB, pMem 70852 KB
slurm-1557645.out:(304) Rank: 22, Memory: vMem, 461064 KB, pMem 70792 KB
slurm-1557645.out:(304) Rank: 23, Memory: vMem, 461092 KB, pMem 70804 KB
slurm-1557645.out:(304) Rank: 24, Memory: vMem, 462284 KB, pMem 71816 KB
slurm-1557645.out:(304) Rank: 25, Memory: vMem, 461072 KB, pMem 70856 KB
slurm-1557645.out:(304) Rank: 26, Memory: vMem, 461068 KB, pMem 72896 KB
slurm-1557645.out:(304) Rank: 27, Memory: vMem, 461256 KB, pMem 72896 KB
slurm-1557645.out:(304) Rank: 28, Memory: vMem, 461924 KB, pMem 71584 KB
slurm-1557645.out:(304) Rank: 29, Memory: vMem, 461064 KB, pMem 70888 KB
slurm-1557645.out:(304) Rank: 3, Memory: vMem, 461776 KB, pMem 71328 KB
slurm-1557645.out:(304) Rank: 30, Memory: vMem, 461144 KB, pMem 70892 KB
slurm-1557645.out:(304) Rank: 31, Memory: vMem, 461068 KB, pMem 72836 KB
slurm-1557645.out:(304) Rank: 4, Memory: vMem, 462612 KB, pMem 72000 KB
slurm-1557645.out:(304) Rank: 5, Memory: vMem, 461512 KB, pMem 71328 KB
slurm-1557645.out:(304) Rank: 6, Memory: vMem, 461700 KB, pMem 71348 KB
slurm-1557645.out:(304) Rank: 7, Memory: vMem, 461624 KB, pMem 71380 KB
slurm-1557645.out:(304) Rank: 8, Memory: vMem, 462140 KB, pMem 71728 KB
slurm-1557645.out:(304) Rank: 9, Memory: vMem, 461064 KB, pMem 70796 KB
slurm-1557646.out:(304) Rank: 0, Memory: vMem, 731780 KB, pMem 325692 KB
slurm-1557646.out:(304) Rank: 1, Memory: vMem, 442756 KB, pMem 36040 KB
slurm-1557646.out:(304) Rank: 10, Memory: vMem, 476556 KB, pMem 69936 KB
slurm-1557646.out:(304) Rank: 11, Memory: vMem, 476484 KB, pMem 69924 KB
slurm-1557646.out:(304) Rank: 12, Memory: vMem, 476556 KB, pMem 69956 KB
slurm-1557646.out:(304) Rank: 13, Memory: vMem, 476480 KB, pMem 70004 KB
slurm-1557646.out:(304) Rank: 14, Memory: vMem, 476556 KB, pMem 69960 KB
slurm-1557646.out:(304) Rank: 15, Memory: vMem, 476660 KB, pMem 69820 KB
slurm-1557646.out:(304) Rank: 16, Memory: vMem, 477528 KB, pMem 70528 KB
slurm-1557646.out:(304) Rank: 17, Memory: vMem, 476480 KB, pMem 71960 KB
slurm-1557646.out:(304) Rank: 18, Memory: vMem, 476560 KB, pMem 69996 KB
slurm-1557646.out:(304) Rank: 19, Memory: vMem, 476636 KB, pMem 70024 KB
slurm-1557646.out:(304) Rank: 2, Memory: vMem, 442588 KB, pMem 35856 KB
slurm-1557646.out:(304) Rank: 20, Memory: vMem, 476556 KB, pMem 70008 KB
slurm-1557646.out:(304) Rank: 21, Memory: vMem, 476560 KB, pMem 72040 KB
slurm-1557646.out:(304) Rank: 22, Memory: vMem, 476560 KB, pMem 69992 KB
slurm-1557646.out:(304) Rank: 23, Memory: vMem, 476592 KB, pMem 70052 KB
slurm-1557646.out:(304) Rank: 24, Memory: vMem, 477648 KB, pMem 70784 KB
slurm-1557646.out:(304) Rank: 25, Memory: vMem, 476480 KB, pMem 69924 KB
slurm-1557646.out:(304) Rank: 26, Memory: vMem, 476480 KB, pMem 69912 KB
slurm-1557646.out:(304) Rank: 27, Memory: vMem, 476552 KB, pMem 71992 KB
slurm-1557646.out:(304) Rank: 28, Memory: vMem, 476608 KB, pMem 69972 KB
slurm-1557646.out:(304) Rank: 29, Memory: vMem, 476552 KB, pMem 69944 KB
slurm-1557646.out:(304) Rank: 3, Memory: vMem, 442584 KB, pMem 35932 KB
slurm-1557646.out:(304) Rank: 30, Memory: vMem, 476560 KB, pMem 69940 KB
